"id","name","role","title","type","genres","production_countries"
"tm19248","Buster Keaton","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Marion Mack","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Glen Cavender","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Jim Farley","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Frederick Vroom","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Charles Henry Smith","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Joe Keaton","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Al St. John","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Frank Barnes","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Mike Donlin","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Tom Nawn","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Jimmy Bryant","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Budd Fine","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Ray Hanford","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Charles Phillips","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Eddie Foster","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Frank Hagney","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Jack Hanlon","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Edward Hearn","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Hilliard Karr","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Louis Lewyn","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Elgin Lessley","ACTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm19248","Clyde Bruckman","DIRECTOR","The General","MOVIE","['action', 'drama', 'war', 'western', 'comedy', 'european']","['US']"
"tm83884","Cary Grant","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Rosalind Russell","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Ralph Bellamy","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Gene Lockhart","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Helen Mack","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Porter Hall","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Ernest Truex","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Cliff Edwards","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Clarence Kolb","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Roscoe Karns","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Frank Jenks","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Regis Toomey","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Abner Biberman","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Frank Orth","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","John Qualen","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Alma Kruger","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Billy Gilbert","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Pat West","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Edwin Maxwell","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Irving Bacon","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Wade Boteler","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Harry C. Bradley","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Wheaton Chambers","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Edmund Cobb","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Ann Doran","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Ralph Dunn","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Earl Dwire","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Pat Flaherty","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Jack Gardner","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Eddie Hart","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Marion Martin","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Frank McLure","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","James Millican","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Gene Morgan","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Delmar Watson","ACTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm83884","Howard Hawks","DIRECTOR","His Girl Friday","MOVIE","['comedy', 'drama', 'romance']","['US']"
"tm19424","Tom Neal","ACTOR","Detour","MOVIE","['thriller', 'drama', 'crime']","['US']"
"tm19424","Ann Savage","ACTOR","Detour","MOVIE","['thriller', 'drama', 'crime']","['US']"
"tm19424","Claudia Drake","ACTOR","Detour","MOVIE","['thriller', 'drama', 'crime']","['US']"
"tm19424","Edmund MacDonald","ACTOR","Detour","MOVIE","['thriller', 'drama', 'crime']","['US']"
"tm19424","Tim Ryan","ACTOR","Detour","MOVIE","['thriller', 'drama', 'crime']","['US']"
"tm19424","Esther Howard","ACTOR","Detour","MOVIE","['thriller', 'drama', 'crime']","['US']"
"tm19424","Pat Gleason","ACTOR","Detour","MOVIE","['thriller', 'drama', 'crime']","['US']"
"tm19424","Edgar G. Ulmer","DIRECTOR","Detour","MOVIE","['thriller', 'drama', 'crime']","['US']"
"tm112005","Harley Wood","ACTOR","Marihuana","MOVIE","['crime', 'drama']","['US']"
"tm112005","Hugh McArthur","ACTOR","Marihuana","MOVIE","['crime', 'drama']","['US']"
"tm112005","Paul Ellis","ACTOR","Marihuana","MOVIE","['crime', 'drama']","['US']"
"tm112005","Bill Woods","ACTOR","Marihuana","MOVIE","['crime', 'drama']","['US']"
"tm112005","Juanita Fletcher","ACTOR","Marihuana","MOVIE","['crime', 'drama']","['US']"
"tm112005","Gloria Browne","ACTOR","Marihuana","MOVIE","['crime', 'drama']","['US']"
"tm112005","Symona Boniface","ACTOR","Marihuana","MOVIE","['crime', 'drama']","['US']"
"tm112005","Hal Taggart","ACTOR","Marihuana","MOVIE","['crime', 'drama']","['US']"
"tm112005","William C. Thompson","ACTOR","Marihuana","MOVIE","['crime', 'drama']","['US']"
"tm112005","Dwain Esper","DIRECTOR","Marihuana","MOVIE","['crime', 'drama']","['US']"
"tm22806","Lillian Gish","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Mae Marsh","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Robert Harron","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","F.A. Turner","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Sam De Grasse","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Vera Lewis","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Lillian Langdon","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Olga Grey","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Erich von Ritzau","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Bessie Love","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Margery Wilson","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Eugene Pallette","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Spottiswoode Aitken","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Ruth Handforth","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Elmer Clifton","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Seena Owen","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Carl Stockdale","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Mary Alden","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Pearl Elmore","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Julia Mackley","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Miriam Cooper","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Walter Long","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Tom Wilson","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Ralph Lewis","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Lloyd Ingraham","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","John P. McCarthy","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Monte Blue","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Marguerite Marsh","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Edward Dillon","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Billy Quirk","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Howard Gaye","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","William H. Brown","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","George Walsh","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","W.S. Van Dyke","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Allan Sears","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Frank Bennett","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Maxfield Stanley","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Josephine Crowell","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Constance  Talmadge","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","W.E. Lawrence","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Joseph Henabery","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Chandler House","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Alfred Paget","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Tully Marshall","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Dore Davidson","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Taylor N. Duncan","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Owen Moore","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Frank Borzage","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Karl Brown","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Frank Campeau","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Constance Collier","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Donald Crisp","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Nigel De Brulier","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Clarence Geldart","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Dell Henderson","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Russell Hicks","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","DeWolf Hopper Sr.","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Wilfred Lucas","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Francis McDonald","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Vester Pegg","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Herbert Sutch","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Herbert Beerbohm Tree","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","King Vidor","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Hal Wilson","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Tammany Young","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Sylvia Ashton","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Jennie Lee","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","George Beranger","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Kitty Bradbury","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Tod Browning","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Frank Brownlee","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Kate Bruce","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Edward Burns","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Noble Johnson","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","George Fawcett","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Jewel Carmen","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Carol Dempster","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Mildred Harris","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Daisy Jefferson","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Carmel Myers","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Eve Southern","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Pauline Starke","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Natalie Talmadge","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Ethel Grey Terry","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Francis Carpenter","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Virginia Lee Corbin","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Peggy Cartwright","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Gino Corrado","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","William Courtright","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Erich von Stroheim","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Max Davidson","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Douglas Fairbanks","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Julia Faye","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Clyde E. Hopkins","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Alberta Lee","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Elmo Lincoln","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Loyola O'Connor","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Wallace Reid","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Alma Rubens","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Madame Sul-Te-Wan","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","George Siegmann","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Raymond Wells","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","Winifred Westover","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","David Butler","ACTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm22806","D.W. Griffith","DIRECTOR","Intolerance: Love's Struggle Throughout the Ages","MOVIE","['history', 'drama']","['US']"
"tm88001","Edward G. Robinson","ACTOR","The Stranger","MOVIE","['thriller', 'crime', 'drama']","['US']"
"tm88001","Loretta Young","ACTOR","The Stranger","MOVIE","['thriller', 'crime', 'drama']","['US']"
"tm88001","Orson Welles","ACTOR","The Stranger","MOVIE","['thriller', 'crime', 'drama']","['US']"
"tm88001","Philip Merivale","ACTOR","The Stranger","MOVIE","['thriller', 'crime', 'drama']","['US']"
"tm88001","Richard Long","ACTOR","The Stranger","MOVIE","['thriller', 'crime', 'drama']","['US']"
"tm88001","Konstantin Shayne","ACTOR","The Stranger","MOVIE","['thriller', 'crime', 'drama']","['US']"
"tm88001","Byron Keith","ACTOR","The Stranger","MOVIE","['thriller', 'crime', 'drama']","['US']"
"tm88001","Billy House","ACTOR","The Stranger","MOVIE","['thriller', 'crime', 'drama']","['US']"
"tm88001","Martha Wentworth","ACTOR","The Stranger","MOVIE","['thriller', 'crime', 'drama']","['US']"
"tm88001","Erskine Sanford","ACTOR","The Stranger","MOVIE","['thriller', 'crime', 'drama']","['US']"
"tm88001","Theodore Gottlieb","ACTOR","The Stranger","MOVIE","['thriller', 'crime', 'drama']","['US']"
"tm88001","David Bond","ACTOR","The Stranger","MOVIE","['thriller', 'crime', 'drama']","['US']"
"tm88001","Neal Dodd","ACTOR","The Stranger","MOVIE","['thriller', 'crime', 'drama']","['US']"
"tm88001","Ethan Laidlaw","ACTOR","The Stranger","MOVIE","['thriller', 'crime', 'drama']","['US']"
"tm88001","Isabel O'Madigan","ACTOR","The Stranger","MOVIE","['thriller', 'crime', 'drama']","['US']"
"tm88001","Johnny Sands","ACTOR","The Stranger","MOVIE","['thriller', 'crime', 'drama']","['US']"
"tm88001","Pietro Sosso","ACTOR","The Stranger","MOVIE","['thriller', 'crime', 'drama']","['US']"
"tm141715","Lon Chaney","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Mary Philbin","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Norman Kerry","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Arthur Edmund Carewe","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Gibson Gowland","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","John St. Polis","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Snitz Edwards","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Virginia Pearson","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Olive Ann Alcorn","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Betty Van Allen","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Betty Arthur","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Joseph Belmont","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Alexander Bevani","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Earl Gordon Bostwick","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Ethel Broadhurst","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Edward Cecil","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Ruth Clifford","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Chester Conklin","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Roy Coulson","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Bruce Covington","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Ward Crane","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","George Davis","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Madame Fiorenza","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Alan George","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Cesare Gravina","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","William Humphrey","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Carla Laemmle","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Grace Marvin","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","John Miljan","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Edith Murgatroyd","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Templar Saxe","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Bernard Siegel","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","William Tyroler","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Vola Vale","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Ellinor Vanderveer","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Anton Vaverka","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Josephine Haynes Webster","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","George B. Williams","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Ed Wolff","ACTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm141715","Rupert Julian","DIRECTOR","The Phantom of the Opera","MOVIE","['horror']","['US']"
"tm2838","Joel McCrea","ACTOR","The Most Dangerous Game","MOVIE","['thriller', 'horror', 'action']","['US']"
"tm2838","Fay Wray","ACTOR","The Most Dangerous Game","MOVIE","['thriller', 'horror', 'action']","['US']"
"tm2838","Robert Armstrong","ACTOR","The Most Dangerous Game","MOVIE","['thriller', 'horror', 'action']","['US']"
"tm2838","Leslie Banks","ACTOR","The Most Dangerous Game","MOVIE","['thriller', 'horror', 'action']","['US']"
"tm2838","Noble Johnson","ACTOR","The Most Dangerous Game","MOVIE","['thriller', 'horror', 'action']","['US']"
